name;danceability;energy;key;loudness;mode;speechiness;acousticness;instrumentalness;liveness;valence;tempo;type;id;uri;track_href;analysis_url;duration_ms;time_signature
It's A Small World;0.667;0.186;11;-14.256;1;0.0866;0.926;0.898;0.108;0.732;161.996;audio_features;6f2iGSFfNwV2MFPmqFfR5k;spotify:track:6f2iGSFfNwV2MFPmqFfR5k;https://api.spotify.com/v1/tracks/6f2iGSFfNwV2MFPmqFfR5k;https://api.spotify.com/v1/audio-analysis/6f2iGSFfNwV2MFPmqFfR5k;227833;4
Bunda Maluca;0.744;0.771;1;-4.188;1;0.0434;0.2;5.58e-05;0.0724;0.478;95.007;audio_features;4XyqXcevqEFMmM7JfPrct5;spotify:track:4XyqXcevqEFMmM7JfPrct5;https://api.spotify.com/v1/tracks/4XyqXcevqEFMmM7JfPrct5;https://api.spotify.com/v1/audio-analysis/4XyqXcevqEFMmM7JfPrct5;169597;4
Black Swan;0.719;0.758;2;-5.167;0;0.0851;0.137;0.0;0.129;0.49;147.023;audio_features;24NuEDgyRIljwSyY0lsr7b;spotify:track:24NuEDgyRIljwSyY0lsr7b;https://api.spotify.com/v1/tracks/24NuEDgyRIljwSyY0lsr7b;https://api.spotify.com/v1/audio-analysis/24NuEDgyRIljwSyY0lsr7b;198261;4
Keep On;0.601;0.726;1;-4.827;1;0.0804;0.0053;0.0;0.0638;0.256;124.078;audio_features;4DXjfzDxkhD5eYGk03LoA6;spotify:track:4DXjfzDxkhD5eYGk03LoA6;https://api.spotify.com/v1/tracks/4DXjfzDxkhD5eYGk03LoA6;https://api.spotify.com/v1/audio-analysis/4DXjfzDxkhD5eYGk03LoA6;208910;4
Popular Song;0.666;0.81;8;-4.574;1;0.0458;0.152;0.0;0.0613;0.811;99.023;audio_features;6AviHKu3ydzAePBmzEi62v;spotify:track:6AviHKu3ydzAePBmzEi62v;https://api.spotify.com/v1/tracks/6AviHKu3ydzAePBmzEi62v;https://api.spotify.com/v1/audio-analysis/6AviHKu3ydzAePBmzEi62v;200213;4
I Don't Sleep;0.774;0.352;6;-13.13;0;0.214;0.105;0.741;0.348;0.258;80.51;audio_features;0f0gfm6wHjhqrBMHBn9Ajr;spotify:track:0f0gfm6wHjhqrBMHBn9Ajr;https://api.spotify.com/v1/tracks/0f0gfm6wHjhqrBMHBn9Ajr;https://api.spotify.com/v1/audio-analysis/0f0gfm6wHjhqrBMHBn9Ajr;105143;4
Focus;0.672;0.876;6;-6.036;1;0.244;0.266;0.0;0.444;0.79;100.018;audio_features;1cdzfFjEbUbgTm5nv3FgXR;spotify:track:1cdzfFjEbUbgTm5nv3FgXR;https://api.spotify.com/v1/tracks/1cdzfFjEbUbgTm5nv3FgXR;https://api.spotify.com/v1/audio-analysis/1cdzfFjEbUbgTm5nv3FgXR;211360;4
Black Widow;0.743;0.72;11;-3.753;1;0.124;0.192;0.000386;0.109;0.519;163.99;audio_features;71vsEyBd4X1D5BUmLdFSVH;spotify:track:71vsEyBd4X1D5BUmLdFSVH;https://api.spotify.com/v1/tracks/71vsEyBd4X1D5BUmLdFSVH;https://api.spotify.com/v1/audio-analysis/71vsEyBd4X1D5BUmLdFSVH;209423;4
Fallin';0.784;0.43;10;-8.756;0;0.0364;0.123;0.0;0.0887;0.236;127.087;audio_features;4TnjEaWOeW0eKTKIEvJyCa;spotify:track:4TnjEaWOeW0eKTKIEvJyCa;https://api.spotify.com/v1/tracks/4TnjEaWOeW0eKTKIEvJyCa;https://api.spotify.com/v1/audio-analysis/4TnjEaWOeW0eKTKIEvJyCa;159382;4
Summerboy;0.734;0.77;1;-4.775;0;0.0324;0.00307;0.0;0.0824;0.686;104.999;audio_features;17xFcSuciJ9O10WqDERQep;spotify:track:17xFcSuciJ9O10WqDERQep;https://api.spotify.com/v1/tracks/17xFcSuciJ9O10WqDERQep;https://api.spotify.com/v1/audio-analysis/17xFcSuciJ9O10WqDERQep;253947;4
Mi Persona Favorita;0.586;0.684;5;-6.932;0;0.114;0.513;0.0;0.0881;0.625;155.984;audio_features;37dHbIEHsMTMQjDg0J1aZF;spotify:track:37dHbIEHsMTMQjDg0J1aZF;https://api.spotify.com/v1/tracks/37dHbIEHsMTMQjDg0J1aZF;https://api.spotify.com/v1/audio-analysis/37dHbIEHsMTMQjDg0J1aZF;237707;4
Levels;0.584;0.889;1;-5.941;0;0.0343;0.0462;0.828;0.309;0.464;126.04;audio_features;5UqCQaDshqbIk3pkhy4Pjg;spotify:track:5UqCQaDshqbIk3pkhy4Pjg;https://api.spotify.com/v1/tracks/5UqCQaDshqbIk3pkhy4Pjg;https://api.spotify.com/v1/audio-analysis/5UqCQaDshqbIk3pkhy4Pjg;199907;4
Ocean;0.655;0.684;0;-5.18;1;0.0269;0.197;0.0036;0.278;0.27;110.037;audio_features;4nraNqonMyfc0U3o8VeXVu;spotify:track:4nraNqonMyfc0U3o8VeXVu;https://api.spotify.com/v1/tracks/4nraNqonMyfc0U3o8VeXVu;https://api.spotify.com/v1/audio-analysis/4nraNqonMyfc0U3o8VeXVu;174002;4
Focus (feat. 21 Savage);0.752;0.703;1;-5.268;1;0.0969;0.00694;0.0;0.143;0.538;77.021;audio_features;2FqqVHvC4eKrsk97vpMRid;spotify:track:2FqqVHvC4eKrsk97vpMRid;https://api.spotify.com/v1/tracks/2FqqVHvC4eKrsk97vpMRid;https://api.spotify.com/v1/audio-analysis/2FqqVHvC4eKrsk97vpMRid;155134;4
Outside (feat. Ellie Goulding);0.646;0.823;2;-4.123;0;0.0394;0.213;0.0;0.322;0.418;128.035;audio_features;7MmG8p0F9N3C4AXdK6o6Eb;spotify:track:7MmG8p0F9N3C4AXdK6o6Eb;https://api.spotify.com/v1/tracks/7MmG8p0F9N3C4AXdK6o6Eb;https://api.spotify.com/v1/audio-analysis/7MmG8p0F9N3C4AXdK6o6Eb;227267;4
Dear Friends - Remastered 2011;0.317;0.0455;2;-16.092;1;0.0344;0.88;0.0;0.172;0.571;107.711;audio_features;2P2DVfvkVlh317i9PhFQqF;spotify:track:2P2DVfvkVlh317i9PhFQqF;https://api.spotify.com/v1/tracks/2P2DVfvkVlh317i9PhFQqF;https://api.spotify.com/v1/audio-analysis/2P2DVfvkVlh317i9PhFQqF;67573;1
Nobody (with Chaka Khan);0.331;0.772;10;-4.405;1;0.0907;0.0406;0.0;0.0847;0.738;207.75;audio_features;3Z63jbwlq0u9IefkvpEj1T;spotify:track:3Z63jbwlq0u9IefkvpEj1T;https://api.spotify.com/v1/tracks/3Z63jbwlq0u9IefkvpEj1T;https://api.spotify.com/v1/audio-analysis/3Z63jbwlq0u9IefkvpEj1T;180280;4
Future (with Quavo);0.684;0.858;1;-2.398;0;0.0886;0.455;0.0;0.132;0.643;158.031;audio_features;5IQgTY3f8ZeRW8o7cyFMX5;spotify:track:5IQgTY3f8ZeRW8o7cyFMX5;https://api.spotify.com/v1/tracks/5IQgTY3f8ZeRW8o7cyFMX5;https://api.spotify.com/v1/audio-analysis/5IQgTY3f8ZeRW8o7cyFMX5;233802;4
Rihanna;0.705;0.623;6;-3.898;0;0.23;0.638;0.000155;0.0624;0.585;91.841;audio_features;14EDOP5THnve27Rtvd8JM3;spotify:track:14EDOP5THnve27Rtvd8JM3;https://api.spotify.com/v1/tracks/14EDOP5THnve27Rtvd8JM3;https://api.spotify.com/v1/audio-analysis/14EDOP5THnve27Rtvd8JM3;159783;4
It Ain't Me (with Selena Gomez);0.64;0.533;0;-6.596;1;0.0706;0.119;0.0;0.0864;0.515;99.968;audio_features;3eR23VReFzcdmS7TYCrhCe;spotify:track:3eR23VReFzcdmS7TYCrhCe;https://api.spotify.com/v1/tracks/3eR23VReFzcdmS7TYCrhCe;https://api.spotify.com/v1/audio-analysis/3eR23VReFzcdmS7TYCrhCe;220781;4
ROXANNE;0.621;0.601;6;-5.616;0;0.148;0.0522;0.0;0.46;0.457;116.735;audio_features;696DnlkuDOXcMAnKlTgXXK;spotify:track:696DnlkuDOXcMAnKlTgXXK;https://api.spotify.com/v1/tracks/696DnlkuDOXcMAnKlTgXXK;https://api.spotify.com/v1/audio-analysis/696DnlkuDOXcMAnKlTgXXK;163636;5
Fin de l'été;0.313;0.0886;3;-24.286;0;0.0417;0.991;0.933;0.104;0.329;112.295;audio_features;6jm8T38DHANT7c2xvIZpx6;spotify:track:6jm8T38DHANT7c2xvIZpx6;https://api.spotify.com/v1/tracks/6jm8T38DHANT7c2xvIZpx6;https://api.spotify.com/v1/audio-analysis/6jm8T38DHANT7c2xvIZpx6;113000;3
the light is coming (feat. Nicki Minaj);0.877;0.547;7;-5.705;1;0.18;0.0122;1.51e-05;0.028;0.687;99.034;audio_features;0sdbFOyfgAhAhWq8DpzkaW;spotify:track:0sdbFOyfgAhAhWq8DpzkaW;https://api.spotify.com/v1/tracks/0sdbFOyfgAhAhWq8DpzkaW;https://api.spotify.com/v1/audio-analysis/0sdbFOyfgAhAhWq8DpzkaW;228373;4
Waiting;0.579;0.736;6;-3.863;0;0.0527;0.31;0.0;0.198;0.613;127.999;audio_features;2P4OICZRVAQcYAV2JReRfj;spotify:track:2P4OICZRVAQcYAV2JReRfj;https://api.spotify.com/v1/tracks/2P4OICZRVAQcYAV2JReRfj;https://api.spotify.com/v1/audio-analysis/2P4OICZRVAQcYAV2JReRfj;230613;4
Your Love Is My Drug;0.826;0.612;1;-3.891;1;0.0982;0.00681;0.0;0.0889;0.756;120.057;audio_features;6vc2Jq2vaGu8z326kSrw92;spotify:track:6vc2Jq2vaGu8z326kSrw92;https://api.spotify.com/v1/tracks/6vc2Jq2vaGu8z326kSrw92;https://api.spotify.com/v1/audio-analysis/6vc2Jq2vaGu8z326kSrw92;187133;4
Tô de boa;0.713;0.615;10;-6.173;1;0.0446;0.788;0.0;0.127;0.895;101.989;audio_features;5iS0x2SoS2Qm8gUur64a4H;spotify:track:5iS0x2SoS2Qm8gUur64a4H;https://api.spotify.com/v1/tracks/5iS0x2SoS2Qm8gUur64a4H;https://api.spotify.com/v1/audio-analysis/5iS0x2SoS2Qm8gUur64a4H;171162;4
Sunset;0.783;0.467;6;-9.474;1;0.0503;0.729;0.809;0.109;0.236;90.838;audio_features;0hNduWmlWmEmuwEFcYvRu1;spotify:track:0hNduWmlWmEmuwEFcYvRu1;https://api.spotify.com/v1/tracks/0hNduWmlWmEmuwEFcYvRu1;https://api.spotify.com/v1/audio-analysis/0hNduWmlWmEmuwEFcYvRu1;237793;4
Outta My Hands (Loco);0.647;0.932;10;-5.33;0;0.053;0.0298;6.24e-06;0.536;0.642;121.994;audio_features;6I4vrOusONJw4cUXRFyDZn;spotify:track:6I4vrOusONJw4cUXRFyDZn;https://api.spotify.com/v1/tracks/6I4vrOusONJw4cUXRFyDZn;https://api.spotify.com/v1/audio-analysis/6I4vrOusONJw4cUXRFyDZn;211960;4
No More (feat. French Montana);0.61;0.848;9;-5.116;0;0.07;0.0704;0.0;0.344;0.666;152.21;audio_features;37vqpVS6sQFhLdNZhHo1zu;spotify:track:37vqpVS6sQFhLdNZhHo1zu;https://api.spotify.com/v1/tracks/37vqpVS6sQFhLdNZhHo1zu;https://api.spotify.com/v1/audio-analysis/37vqpVS6sQFhLdNZhHo1zu;203720;4
Antisocial (with Travis Scott);0.715;0.823;5;-5.313;0;0.0495;0.133;0.0;0.361;0.91;151.956;audio_features;1DhRbox3xkceP64k3JeYfW;spotify:track:1DhRbox3xkceP64k3JeYfW;https://api.spotify.com/v1/tracks/1DhRbox3xkceP64k3JeYfW;https://api.spotify.com/v1/audio-analysis/1DhRbox3xkceP64k3JeYfW;161747;4
Hung Up;0.649;0.647;9;-7.695;0;0.0452;0.0039;0.161;0.0686;0.405;125.02;audio_features;3850dYVgOFIXJh5U4BFEWH;spotify:track:3850dYVgOFIXJh5U4BFEWH;https://api.spotify.com/v1/tracks/3850dYVgOFIXJh5U4BFEWH;https://api.spotify.com/v1/audio-analysis/3850dYVgOFIXJh5U4BFEWH;337733;4
Love Me Now;0.508;0.233;8;-8.311;1;0.0535;0.975;0.0;0.111;0.421;85.543;audio_features;2pPRgFEENF3LtuxYUPuT24;spotify:track:2pPRgFEENF3LtuxYUPuT24;https://api.spotify.com/v1/tracks/2pPRgFEENF3LtuxYUPuT24;https://api.spotify.com/v1/audio-analysis/2pPRgFEENF3LtuxYUPuT24;228507;3
Party On The Moon;0.688;0.816;5;-5.371;0;0.0323;0.00819;0.0615;0.0911;0.911;133.985;audio_features;0Wx882me0sDwCm0amDye7U;spotify:track:0Wx882me0sDwCm0amDye7U;https://api.spotify.com/v1/tracks/0Wx882me0sDwCm0amDye7U;https://api.spotify.com/v1/audio-analysis/0Wx882me0sDwCm0amDye7U;230347;4
Old English;0.809;0.801;1;-5.461;1;0.407;0.0408;0.0;0.353;0.744;81.94;audio_features;56X1fzloIoGKKOgpLLIGoe;spotify:track:56X1fzloIoGKKOgpLLIGoe;https://api.spotify.com/v1/tracks/56X1fzloIoGKKOgpLLIGoe;https://api.spotify.com/v1/audio-analysis/56X1fzloIoGKKOgpLLIGoe;201960;4
Cheerleader (Felix Jaehn Remix) - Radio Edit;0.782;0.685;4;-6.237;1;0.0309;0.166;1.18e-05;0.16;0.603;118.016;audio_features;7vFoFDWqTX0mHzLfrF1Cfy;spotify:track:7vFoFDWqTX0mHzLfrF1Cfy;https://api.spotify.com/v1/tracks/7vFoFDWqTX0mHzLfrF1Cfy;https://api.spotify.com/v1/audio-analysis/7vFoFDWqTX0mHzLfrF1Cfy;180566;4
Radio Ga Ga - 2011 Mix;0.744;0.502;5;-7.719;1;0.0359;0.183;0.000228;0.189;0.66;112.344;audio_features;1nQRg9q9uwALGzouOX5OyQ;spotify:track:1nQRg9q9uwALGzouOX5OyQ;https://api.spotify.com/v1/tracks/1nQRg9q9uwALGzouOX5OyQ;https://api.spotify.com/v1/audio-analysis/1nQRg9q9uwALGzouOX5OyQ;348227;4
Steady 1234 (feat. Jasmine Thompson & Skizzy Mars);0.779;0.671;9;-5.829;1;0.0814;0.153;1.12e-05;0.115;0.718;104.953;audio_features;6Z6quH5WcwOkmgGPGrGUPL;spotify:track:6Z6quH5WcwOkmgGPGrGUPL;https://api.spotify.com/v1/tracks/6Z6quH5WcwOkmgGPGrGUPL;https://api.spotify.com/v1/audio-analysis/6Z6quH5WcwOkmgGPGrGUPL;177095;4
Alone - CID Remix;0.711;0.798;2;-4.115;0;0.0577;0.0223;1.71e-05;0.185;0.641;124.967;audio_features;2GoLbyGzBYqDBq65hWs5ml;spotify:track:2GoLbyGzBYqDBq65hWs5ml;https://api.spotify.com/v1/tracks/2GoLbyGzBYqDBq65hWs5ml;https://api.spotify.com/v1/audio-analysis/2GoLbyGzBYqDBq65hWs5ml;226562;4
Old Fashioned;0.52;0.878;6;-1.768;0;0.0616;0.0133;0.0;0.0433;0.783;168.033;audio_features;18ULKfQl3KpCnklAKFfO2t;spotify:track:18ULKfQl3KpCnklAKFfO2t;https://api.spotify.com/v1/tracks/18ULKfQl3KpCnklAKFfO2t;https://api.spotify.com/v1/audio-analysis/18ULKfQl3KpCnklAKFfO2t;166733;4
Love Me Like You;0.262;0.606;8;-6.646;1;0.0484;0.247;0.0;0.125;0.275;189.857;audio_features;3zHq9ouUJQFQRf3cm1rRLu;spotify:track:3zHq9ouUJQFQRf3cm1rRLu;https://api.spotify.com/v1/tracks/3zHq9ouUJQFQRf3cm1rRLu;https://api.spotify.com/v1/audio-analysis/3zHq9ouUJQFQRf3cm1rRLu;252534;4
Calabria - Firebeatz Remix;0.636;0.879;10;-2.862;1;0.0702;0.000732;0.446;0.324;0.395;128.004;audio_features;6lYdV7rTtv3dVpQ89htlRU;spotify:track:6lYdV7rTtv3dVpQ89htlRU;https://api.spotify.com/v1/tracks/6lYdV7rTtv3dVpQ89htlRU;https://api.spotify.com/v1/audio-analysis/6lYdV7rTtv3dVpQ89htlRU;221250;4
Roses - Imanbek Remix;0.77;0.724;8;-5.484;1;0.0495;0.0167;0.0107;0.353;0.898;121.975;audio_features;24Yi9hE78yPEbZ4kxyoXAI;spotify:track:24Yi9hE78yPEbZ4kxyoXAI;https://api.spotify.com/v1/tracks/24Yi9hE78yPEbZ4kxyoXAI;https://api.spotify.com/v1/audio-analysis/24Yi9hE78yPEbZ4kxyoXAI;176840;4
9 (After Coachella) (feat. MØ & SOPHIE);0.701;0.435;2;-6.401;1;0.0982;0.488;1.84e-05;0.105;0.466;134.961;audio_features;66QK2ov3jneXmdquV0JpZ1;spotify:track:66QK2ov3jneXmdquV0JpZ1;https://api.spotify.com/v1/tracks/66QK2ov3jneXmdquV0JpZ1;https://api.spotify.com/v1/audio-analysis/66QK2ov3jneXmdquV0JpZ1;272525;4
Don't Let It Break Your Heart - Single Edit;0.362;0.708;10;-4.046;1;0.0672;0.0226;0.0;0.0873;0.513;166.31;audio_features;00Z0GIRi0l7WqQnQJCo5S2;spotify:track:00Z0GIRi0l7WqQnQJCo5S2;https://api.spotify.com/v1/tracks/00Z0GIRi0l7WqQnQJCo5S2;https://api.spotify.com/v1/audio-analysis/00Z0GIRi0l7WqQnQJCo5S2;196160;4
Sheer Heart Attack - Remastered 2011;0.155;0.938;10;-4.624;1;0.126;0.00543;0.00262;0.359;0.383;184.469;audio_features;44XWtXS1N27SIgdlKwE24B;spotify:track:44XWtXS1N27SIgdlKwE24B;https://api.spotify.com/v1/tracks/44XWtXS1N27SIgdlKwE24B;https://api.spotify.com/v1/audio-analysis/44XWtXS1N27SIgdlKwE24B;207600;4
Second Emotion (feat. Travis Scott);0.796;0.777;11;-6.112;0;0.0567;0.0276;2.87e-05;0.095;0.96;141.97;audio_features;1PnAx788sAvcI3ZxTlEyX8;spotify:track:1PnAx788sAvcI3ZxTlEyX8;https://api.spotify.com/v1/tracks/1PnAx788sAvcI3ZxTlEyX8;https://api.spotify.com/v1/audio-analysis/1PnAx788sAvcI3ZxTlEyX8;202720;4
Get On Up;0.717;0.561;11;-7.898;1;0.245;0.567;0.0;0.439;0.673;93.116;audio_features;1SyR0qHmGNRZQ49Z0rFU4A;spotify:track:1SyR0qHmGNRZQ49Z0rFU4A;https://api.spotify.com/v1/tracks/1SyR0qHmGNRZQ49Z0rFU4A;https://api.spotify.com/v1/audio-analysis/1SyR0qHmGNRZQ49Z0rFU4A;225933;4
Maniac;0.628;0.639;8;-5.46;1;0.0435;0.00162;0.0;0.354;0.493;108.045;audio_features;6KfoDhO4XUWSbnyKjNp9c4;spotify:track:6KfoDhO4XUWSbnyKjNp9c4;https://api.spotify.com/v1/tracks/6KfoDhO4XUWSbnyKjNp9c4;https://api.spotify.com/v1/audio-analysis/6KfoDhO4XUWSbnyKjNp9c4;185773;4
Someone You Like;0.779;0.464;0;-7.567;1;0.0395;0.375;0.0;0.112;0.435;123.988;audio_features;6CI9orrXh2g9V5qWwj3sH7;spotify:track:6CI9orrXh2g9V5qWwj3sH7;https://api.spotify.com/v1/tracks/6CI9orrXh2g9V5qWwj3sH7;https://api.spotify.com/v1/audio-analysis/6CI9orrXh2g9V5qWwj3sH7;194646;4
Don't Start Now - Kungs Remix;0.664;0.699;11;-7.115;0;0.27;0.0352;0.0;0.0612;0.252;122.019;audio_features;4cqoZl61mIxLMak6gFCSIo;spotify:track:4cqoZl61mIxLMak6gFCSIo;https://api.spotify.com/v1/tracks/4cqoZl61mIxLMak6gFCSIo;https://api.spotify.com/v1/audio-analysis/4cqoZl61mIxLMak6gFCSIo;216256;4
A Gente Nunca Conversou (Ei Moça);0.587;0.188;4;-16.071;1;0.0943;0.82;1.21e-05;0.338;0.531;80.245;audio_features;3b6iG7ZPlLxV84GU6AtyXi;spotify:track:3b6iG7ZPlLxV84GU6AtyXi;https://api.spotify.com/v1/tracks/3b6iG7ZPlLxV84GU6AtyXi;https://api.spotify.com/v1/audio-analysis/3b6iG7ZPlLxV84GU6AtyXi;100284;4
Mine;0.71;0.789;4;-3.874;1;0.0722;0.0161;2.77e-06;0.451;0.717;142.929;audio_features;7uzmGiiJyRfuViKKK3lVmR;spotify:track:7uzmGiiJyRfuViKKK3lVmR;https://api.spotify.com/v1/tracks/7uzmGiiJyRfuViKKK3lVmR;https://api.spotify.com/v1/audio-analysis/7uzmGiiJyRfuViKKK3lVmR;131064;4
Aperte o Play;0.547;0.898;11;-3.009;0;0.129;0.743;5.81e-06;0.929;0.521;92.869;audio_features;2tgfYCkNA0Rk6UVTQUeJCa;spotify:track:2tgfYCkNA0Rk6UVTQUeJCa;https://api.spotify.com/v1/tracks/2tgfYCkNA0Rk6UVTQUeJCa;https://api.spotify.com/v1/audio-analysis/2tgfYCkNA0Rk6UVTQUeJCa;201669;4
Caio no suingue;0.651;0.89;7;-6.396;1;0.107;0.101;0.000929;0.0372;0.904;176.283;audio_features;7tlTmoMnm577d9HMNE5ZRo;spotify:track:7tlTmoMnm577d9HMNE5ZRo;https://api.spotify.com/v1/tracks/7tlTmoMnm577d9HMNE5ZRo;https://api.spotify.com/v1/audio-analysis/7tlTmoMnm577d9HMNE5ZRo;212227;4
My Love Is Your Love;0.77;0.475;7;-9.512;1;0.159;0.0557;4.81e-06;0.0607;0.474;82.511;audio_features;1ckU1EhAO0Nr73QYw24SWJ;spotify:track:1ckU1EhAO0Nr73QYw24SWJ;https://api.spotify.com/v1/tracks/1ckU1EhAO0Nr73QYw24SWJ;https://api.spotify.com/v1/audio-analysis/1ckU1EhAO0Nr73QYw24SWJ;261573;4
Problem - Dawin Remix;0.744;0.805;6;-5.167;0;0.0548;0.0125;0.00215;0.0659;0.557;103.045;audio_features;0Ulu33I5L4zEg8VsrhsN8Z;spotify:track:0Ulu33I5L4zEg8VsrhsN8Z;https://api.spotify.com/v1/tracks/0Ulu33I5L4zEg8VsrhsN8Z;https://api.spotify.com/v1/audio-analysis/0Ulu33I5L4zEg8VsrhsN8Z;205853;4
Birthday Sex;0.677;0.523;7;-5.603;0;0.0439;0.295;0.0;0.15;0.446;60.019;audio_features;16XNk3bVCSHXN1rlwbXtHb;spotify:track:16XNk3bVCSHXN1rlwbXtHb;https://api.spotify.com/v1/tracks/16XNk3bVCSHXN1rlwbXtHb;https://api.spotify.com/v1/audio-analysis/16XNk3bVCSHXN1rlwbXtHb;226507;4
Vidrado Em Você;0.843;0.925;2;0.302;1;0.0997;0.139;7.65e-06;0.109;0.59;159.926;audio_features;2kOmW169C7UV4SZDN9u0YO;spotify:track:2kOmW169C7UV4SZDN9u0YO;https://api.spotify.com/v1/tracks/2kOmW169C7UV4SZDN9u0YO;https://api.spotify.com/v1/audio-analysis/2kOmW169C7UV4SZDN9u0YO;134769;4
Piece Of Your Heart - Alok Remix;0.797;0.86;10;-4.38;0;0.0413;0.0312;0.0137;0.334;0.192;124.033;audio_features;6iW38RGqdDGOofmz2HeXLW;spotify:track:6iW38RGqdDGOofmz2HeXLW;https://api.spotify.com/v1/tracks/6iW38RGqdDGOofmz2HeXLW;https://api.spotify.com/v1/audio-analysis/6iW38RGqdDGOofmz2HeXLW;166452;4
So Am I (feat. NCT 127);0.678;0.678;6;-4.724;1;0.0438;0.0461;0.0;0.0751;0.55;130.05;audio_features;6hIP8wBnZ74qA0xOXhXt3v;spotify:track:6hIP8wBnZ74qA0xOXhXt3v;https://api.spotify.com/v1/tracks/6hIP8wBnZ74qA0xOXhXt3v;https://api.spotify.com/v1/audio-analysis/6hIP8wBnZ74qA0xOXhXt3v;185034;4
COVER GIRL;0.918;0.746;6;-4.779;0;0.0851;0.00334;2.86e-05;0.0959;0.717;127.995;audio_features;7jman10UPhzhtOOqZLjSsh;spotify:track:7jman10UPhzhtOOqZLjSsh;https://api.spotify.com/v1/tracks/7jman10UPhzhtOOqZLjSsh;https://api.spotify.com/v1/audio-analysis/7jman10UPhzhtOOqZLjSsh;178627;4
I Think He Knows;0.897;0.366;0;-8.029;1;0.0569;0.00889;0.000353;0.0715;0.416;100.003;audio_features;2YWtcWi3a83pdEg3Gif4Pd;spotify:track:2YWtcWi3a83pdEg3Gif4Pd;https://api.spotify.com/v1/tracks/2YWtcWi3a83pdEg3Gif4Pd;https://api.spotify.com/v1/audio-analysis/2YWtcWi3a83pdEg3Gif4Pd;173387;4
Romeu E Julieta;0.489;0.307;6;-10.2;1;0.0835;0.776;0.0;0.116;0.834;81.446;audio_features;3ALTiudfQayFosZxk344vk;spotify:track:3ALTiudfQayFosZxk344vk;https://api.spotify.com/v1/tracks/3ALTiudfQayFosZxk344vk;https://api.spotify.com/v1/audio-analysis/3ALTiudfQayFosZxk344vk;208800;4
breathin;0.568;0.656;8;-5.413;1;0.0433;0.0211;1.37e-05;0.213;0.364;100.049;audio_features;4OafepJy2teCjYJbvFE60J;spotify:track:4OafepJy2teCjYJbvFE60J;https://api.spotify.com/v1/tracks/4OafepJy2teCjYJbvFE60J;https://api.spotify.com/v1/audio-analysis/4OafepJy2teCjYJbvFE60J;198160;4
Woohoo (feat. Nicki Minaj);0.747;0.779;7;-6.446;1;0.196;0.00989;0.00201;0.0795;0.36;92.003;audio_features;3bvVm2LbaW5OHN4llakfmY;spotify:track:3bvVm2LbaW5OHN4llakfmY;https://api.spotify.com/v1/tracks/3bvVm2LbaW5OHN4llakfmY;https://api.spotify.com/v1/audio-analysis/3bvVm2LbaW5OHN4llakfmY;328280;4
What's My Name;0.69;0.786;2;-2.959;1;0.0692;0.229;0.0;0.0797;0.583;100.049;audio_features;5FTCKvxzqy72ceS4Ujux4N;spotify:track:5FTCKvxzqy72ceS4Ujux4N;https://api.spotify.com/v1/tracks/5FTCKvxzqy72ceS4Ujux4N;https://api.spotify.com/v1/audio-analysis/5FTCKvxzqy72ceS4Ujux4N;263173;4
menina solta;0.632;0.559;11;-6.74;0;0.0794;0.331;0.0;0.16;0.674;91.81;audio_features;2MOq63fxuFLYQM3CsDcFs1;spotify:track:2MOq63fxuFLYQM3CsDcFs1;https://api.spotify.com/v1/tracks/2MOq63fxuFLYQM3CsDcFs1;https://api.spotify.com/v1/audio-analysis/2MOq63fxuFLYQM3CsDcFs1;150026;4
Tonight Tonight;0.277;0.67;6;-9.381;1;0.0376;6.28e-05;0.751;0.237;0.217;148.342;audio_features;7bu0znpSbTks0O6I98ij0W;spotify:track:7bu0znpSbTks0O6I98ij0W;https://api.spotify.com/v1/tracks/7bu0znpSbTks0O6I98ij0W;https://api.spotify.com/v1/audio-analysis/7bu0znpSbTks0O6I98ij0W;254627;4
Look At Her Now;0.753;0.564;10;-7.908;0;0.252;0.114;0.0273;0.359;0.55;77.342;audio_features;7eOkHIcaoUhngxxypM5Ajr;spotify:track:7eOkHIcaoUhngxxypM5Ajr;https://api.spotify.com/v1/tracks/7eOkHIcaoUhngxxypM5Ajr;https://api.spotify.com/v1/audio-analysis/7eOkHIcaoUhngxxypM5Ajr;162596;5
Talk Dirty (feat. 2 Chainz);0.76;0.652;6;-7.321;1;0.232;0.0348;0.0;0.307;0.759;100.315;audio_features;5l3CML2OnzfNs5RfVgbcLt;spotify:track:5l3CML2OnzfNs5RfVgbcLt;https://api.spotify.com/v1/tracks/5l3CML2OnzfNs5RfVgbcLt;https://api.spotify.com/v1/audio-analysis/5l3CML2OnzfNs5RfVgbcLt;177685;4
"I'll Be There for You (""Friends"" 25th Anniversary)";0.607;0.752;5;-8.25;1;0.0536;0.11;0.0;0.425;0.73;94.689;audio_features;4jjqLgn1p9wX9Cogwu7DRU;spotify:track:4jjqLgn1p9wX9Cogwu7DRU;https://api.spotify.com/v1/tracks/4jjqLgn1p9wX9Cogwu7DRU;https://api.spotify.com/v1/audio-analysis/4jjqLgn1p9wX9Cogwu7DRU;144188;4
