name;danceability;energy;key;loudness;mode;speechiness;acousticness;instrumentalness;liveness;valence;tempo;type;id;uri;track_href;analysis_url;duration_ms;time_signature
Sunday Morning;0.786;0.578;11;-8.083;0;0.0524;0.00684;0.000443;0.0905;0.372;115.99;audio_features;4CCJzFZFLFpQ1R7nASZJeh;spotify:track:4CCJzFZFLFpQ1R7nASZJeh;https://api.spotify.com/v1/tracks/4CCJzFZFLFpQ1R7nASZJeh;https://api.spotify.com/v1/audio-analysis/4CCJzFZFLFpQ1R7nASZJeh;226195;4
Love Is the Name - DJ Laszlo Remix;0.709;0.956;7;-1.563;1;0.0486;0.0181;0.00343;0.445;0.539;112.991;audio_features;6ydjdAyKnYg6lN7X0We3fm;spotify:track:6ydjdAyKnYg6lN7X0We3fm;https://api.spotify.com/v1/tracks/6ydjdAyKnYg6lN7X0We3fm;https://api.spotify.com/v1/audio-analysis/6ydjdAyKnYg6lN7X0We3fm;267853;4
Circus;0.791;0.733;6;-5.215;0;0.052;0.147;0.000381;0.0713;0.761;114.98;audio_features;7jk7gqyEonmVVYahZN5zhW;spotify:track:7jk7gqyEonmVVYahZN5zhW;https://api.spotify.com/v1/tracks/7jk7gqyEonmVVYahZN5zhW;https://api.spotify.com/v1/audio-analysis/7jk7gqyEonmVVYahZN5zhW;192360;4
Red Dress;0.651;0.794;10;-4.458;1;0.0329;0.0913;0.0;0.249;0.792;135.974;audio_features;4zag02jtwumRcnPdYYr0Do;spotify:track:4zag02jtwumRcnPdYYr0Do;https://api.spotify.com/v1/tracks/4zag02jtwumRcnPdYYr0Do;https://api.spotify.com/v1/audio-analysis/4zag02jtwumRcnPdYYr0Do;200797;4
break up with your girlfriend, i'm bored;0.726;0.554;5;-5.29;0;0.0917;0.0421;0.0;0.106;0.335;169.999;audio_features;4kV4N9D1iKVxx1KLvtTpjS;spotify:track:4kV4N9D1iKVxx1KLvtTpjS;https://api.spotify.com/v1/tracks/4kV4N9D1iKVxx1KLvtTpjS;https://api.spotify.com/v1/audio-analysis/4kV4N9D1iKVxx1KLvtTpjS;190440;4
Bunda Maluca;0.744;0.771;1;-4.188;1;0.0434;0.2;5.58e-05;0.0724;0.478;95.007;audio_features;4XyqXcevqEFMmM7JfPrct5;spotify:track:4XyqXcevqEFMmM7JfPrct5;https://api.spotify.com/v1/tracks/4XyqXcevqEFMmM7JfPrct5;https://api.spotify.com/v1/audio-analysis/4XyqXcevqEFMmM7JfPrct5;169597;4
Vai dar PT;0.93;0.438;8;-6.637;1;0.351;0.284;0.0;0.147;0.856;132.003;audio_features;4Ti7WdCbPoxBBURxuY6sT9;spotify:track:4Ti7WdCbPoxBBURxuY6sT9;https://api.spotify.com/v1/tracks/4Ti7WdCbPoxBBURxuY6sT9;https://api.spotify.com/v1/audio-analysis/4Ti7WdCbPoxBBURxuY6sT9;165558;4
Let Me Go (with Alesso, Florida Georgia Line & watt);0.663;0.708;8;-4.154;1;0.0473;0.0337;0.0;0.0841;0.742;103.073;audio_features;5Gu0PDLN4YJeW75PpBSg9p;spotify:track:5Gu0PDLN4YJeW75PpBSg9p;https://api.spotify.com/v1/tracks/5Gu0PDLN4YJeW75PpBSg9p;https://api.spotify.com/v1/audio-analysis/5Gu0PDLN4YJeW75PpBSg9p;174800;4
Run Away With Me;0.564;0.719;1;-5.505;1;0.0475;0.0126;0.000177;0.0536;0.251;119.023;audio_features;5e0vgBWfwToyphURwynSXa;spotify:track:5e0vgBWfwToyphURwynSXa;https://api.spotify.com/v1/tracks/5e0vgBWfwToyphURwynSXa;https://api.spotify.com/v1/audio-analysis/5e0vgBWfwToyphURwynSXa;251320;4
Cheguei;0.749;0.355;9;-8.267;0;0.241;0.854;3.4e-05;0.0875;0.551;45.109;audio_features;14wvssVS3wrRupFg2pC210;spotify:track:14wvssVS3wrRupFg2pC210;https://api.spotify.com/v1/tracks/14wvssVS3wrRupFg2pC210;https://api.spotify.com/v1/audio-analysis/14wvssVS3wrRupFg2pC210;168000;3
Sua Amiga Vou Pegar;0.714;0.393;1;-6.804;1;0.508;0.0676;0.0;0.376;0.695;130.026;audio_features;04uZ473b5Y7syygehiQU7G;spotify:track:04uZ473b5Y7syygehiQU7G;https://api.spotify.com/v1/tracks/04uZ473b5Y7syygehiQU7G;https://api.spotify.com/v1/audio-analysis/04uZ473b5Y7syygehiQU7G;157022;4
Convocação;0.766;0.848;8;-3.964;0;0.171;0.104;0.0;0.0654;0.872;129.877;audio_features;7gYbKTCRK5YlYXnGnlTh8E;spotify:track:7gYbKTCRK5YlYXnGnlTh8E;https://api.spotify.com/v1/tracks/7gYbKTCRK5YlYXnGnlTh8E;https://api.spotify.com/v1/audio-analysis/7gYbKTCRK5YlYXnGnlTh8E;208980;4
You’ll Never Know;0.764;0.842;6;-3.835;1;0.059;0.0546;0.0;0.0351;0.869;105.018;audio_features;2oGFPxFFSnTf8rBcoCfpUE;spotify:track:2oGFPxFFSnTf8rBcoCfpUE;https://api.spotify.com/v1/tracks/2oGFPxFFSnTf8rBcoCfpUE;https://api.spotify.com/v1/audio-analysis/2oGFPxFFSnTf8rBcoCfpUE;214280;4
Mama;0.72;0.793;0;-6.501;1;0.0526;0.572;3,00E-05;0.0608;0.973;171.942;audio_features;0ZIof6h8kl4LCZFy6VN5Kt;spotify:track:0ZIof6h8kl4LCZFy6VN5Kt;https://api.spotify.com/v1/tracks/0ZIof6h8kl4LCZFy6VN5Kt;https://api.spotify.com/v1/audio-analysis/0ZIof6h8kl4LCZFy6VN5Kt;158433;4
When The Sun Goes Down;0.348;0.875;11;-4.758;0;0.199;0.0341;0.0;0.117;0.407;169.152;audio_features;2zzLRQ78kKfPTx8FJQCdC2;spotify:track:2zzLRQ78kKfPTx8FJQCdC2;https://api.spotify.com/v1/tracks/2zzLRQ78kKfPTx8FJQCdC2;https://api.spotify.com/v1/audio-analysis/2zzLRQ78kKfPTx8FJQCdC2;202133;4
I Don't Mind (feat. Juicy J);0.87;0.464;4;-8.337;1;0.178;0.205;0.0;0.0902;0.457;112.974;audio_features;7aXuop4Qambx5Oi3ynsKQr;spotify:track:7aXuop4Qambx5Oi3ynsKQr;https://api.spotify.com/v1/tracks/7aXuop4Qambx5Oi3ynsKQr;https://api.spotify.com/v1/audio-analysis/7aXuop4Qambx5Oi3ynsKQr;251989;4
Get Low (with Liam Payne);0.718;0.926;1;-3.511;1;0.0494;0.027;1.76e-05;0.0513;0.54;108.018;audio_features;2syQ0f4SAQdzvlAewPl1DJ;spotify:track:2syQ0f4SAQdzvlAewPl1DJ;https://api.spotify.com/v1/tracks/2syQ0f4SAQdzvlAewPl1DJ;https://api.spotify.com/v1/audio-analysis/2syQ0f4SAQdzvlAewPl1DJ;204583;4
Bring It Back;0.912;0.541;8;-5.76;1;0.0822;0.0151;0.12;0.0746;0.395;122.004;audio_features;7jv9QwuoMxwHJNLjDDKf1a;spotify:track:7jv9QwuoMxwHJNLjDDKf1a;https://api.spotify.com/v1/tracks/7jv9QwuoMxwHJNLjDDKf1a;https://api.spotify.com/v1/audio-analysis/7jv9QwuoMxwHJNLjDDKf1a;346358;4
Ce soir ? - Hugel Remix;0.732;0.783;0;-4.439;1;0.0422;0.143;0.00335;0.384;0.781;122.991;audio_features;17oMGdWAQEMRRrO5pDPDQZ;spotify:track:17oMGdWAQEMRRrO5pDPDQZ;https://api.spotify.com/v1/tracks/17oMGdWAQEMRRrO5pDPDQZ;https://api.spotify.com/v1/audio-analysis/17oMGdWAQEMRRrO5pDPDQZ;197335;4
Dusk Till Dawn - Radio Edit;0.258;0.437;11;-6.593;0;0.039;0.101;1.27e-06;0.106;0.0967;180.043;audio_features;1j4kHkkpqZRBwE0A4CN4Yv;spotify:track:1j4kHkkpqZRBwE0A4CN4Yv;https://api.spotify.com/v1/tracks/1j4kHkkpqZRBwE0A4CN4Yv;https://api.spotify.com/v1/audio-analysis/1j4kHkkpqZRBwE0A4CN4Yv;239000;4
We Should Be Together;0.609;0.614;1;-5.498;0;0.133;0.443;0.0;0.176;0.622;172.677;audio_features;4wv3QDYHpCRtPnvCq6qzdb;spotify:track:4wv3QDYHpCRtPnvCq6qzdb;https://api.spotify.com/v1/tracks/4wv3QDYHpCRtPnvCq6qzdb;https://api.spotify.com/v1/audio-analysis/4wv3QDYHpCRtPnvCq6qzdb;224440;4
"Don't You Worry 'Bout A Thing - From ""Sing"" Original Motion Picture Soundtrack";0.617;0.832;1;-4.192;1;0.0942;0.0222;1.92e-05;0.116;0.573;127.022;audio_features;0XVHErBI6CnYF7XHVUUwO3;spotify:track:0XVHErBI6CnYF7XHVUUwO3;https://api.spotify.com/v1/tracks/0XVHErBI6CnYF7XHVUUwO3;https://api.spotify.com/v1/audio-analysis/0XVHErBI6CnYF7XHVUUwO3;241387;4
Best Mistake;0.654;0.578;6;-6.897;1;0.449;0.546;0.0;0.112;0.233;143.867;audio_features;70yhaHLp9STtzI2Kzba6Tr;spotify:track:70yhaHLp9STtzI2Kzba6Tr;https://api.spotify.com/v1/tracks/70yhaHLp9STtzI2Kzba6Tr;https://api.spotify.com/v1/audio-analysis/70yhaHLp9STtzI2Kzba6Tr;233733;4
I Luv U (with R3HAB);0.875;0.558;1;-6.164;1;0.0641;0.0532;2.14e-05;0.116;0.44;96.072;audio_features;7JTg1KbHm4FXeKL8vSmTqP;spotify:track:7JTg1KbHm4FXeKL8vSmTqP;https://api.spotify.com/v1/tracks/7JTg1KbHm4FXeKL8vSmTqP;https://api.spotify.com/v1/audio-analysis/7JTg1KbHm4FXeKL8vSmTqP;150938;4
Hoje;0.709;0.905;2;-2.91;1;0.0461;0.353;0.0;0.955;0.808;125.013;audio_features;4rnI4obabjGCPI2CCCs5VR;spotify:track:4rnI4obabjGCPI2CCCs5VR;https://api.spotify.com/v1/tracks/4rnI4obabjGCPI2CCCs5VR;https://api.spotify.com/v1/audio-analysis/4rnI4obabjGCPI2CCCs5VR;149696;4
Space for Two;0.477;0.6;4;-6.363;1;0.0835;0.466;0.0;0.0688;0.486;159.972;audio_features;2vNyWYQtbrgOKcSG64SZMJ;spotify:track:2vNyWYQtbrgOKcSG64SZMJ;https://api.spotify.com/v1/tracks/2vNyWYQtbrgOKcSG64SZMJ;https://api.spotify.com/v1/audio-analysis/2vNyWYQtbrgOKcSG64SZMJ;206311;4
Nintendo Game;0.472;0.553;2;-5.592;1;0.223;0.265;0.0;0.161;0.328;202.984;audio_features;2LwodLGnuRGcqZA14BgeMZ;spotify:track:2LwodLGnuRGcqZA14BgeMZ;https://api.spotify.com/v1/tracks/2LwodLGnuRGcqZA14BgeMZ;https://api.spotify.com/v1/audio-analysis/2LwodLGnuRGcqZA14BgeMZ;161880;5
What If I;0.605;0.365;7;-11.144;1;0.111;0.63;6.83e-06;0.0554;0.224;84.628;audio_features;74D7JUfU6HYeMx4bZhsHnG;spotify:track:74D7JUfU6HYeMx4bZhsHnG;https://api.spotify.com/v1/tracks/74D7JUfU6HYeMx4bZhsHnG;https://api.spotify.com/v1/audio-analysis/74D7JUfU6HYeMx4bZhsHnG;193668;4
Nights Like This (feat. Ty Dolla $ign);0.61;0.725;8;-5.131;1;0.15;0.367;0.0;0.154;0.291;146.163;audio_features;6ZRuF2n1CQxyxxAAWsKJOy;spotify:track:6ZRuF2n1CQxyxxAAWsKJOy;https://api.spotify.com/v1/tracks/6ZRuF2n1CQxyxxAAWsKJOy;https://api.spotify.com/v1/audio-analysis/6ZRuF2n1CQxyxxAAWsKJOy;201788;4
Like That;0.879;0.499;4;-6.027;0;0.18;0.24;0.0;0.0967;0.405;106.043;audio_features;4EivmOT13NMpNSfTKn9p4s;spotify:track:4EivmOT13NMpNSfTKn9p4s;https://api.spotify.com/v1/tracks/4EivmOT13NMpNSfTKn9p4s;https://api.spotify.com/v1/audio-analysis/4EivmOT13NMpNSfTKn9p4s;163173;4
Last Thing;0.793;0.803;11;-5.579;0;0.0587;0.0772;2.89e-06;0.0457;0.441;120.064;audio_features;6TYWCqSa7HRNO0gpxNbUyz;spotify:track:6TYWCqSa7HRNO0gpxNbUyz;https://api.spotify.com/v1/tracks/6TYWCqSa7HRNO0gpxNbUyz;https://api.spotify.com/v1/audio-analysis/6TYWCqSa7HRNO0gpxNbUyz;207653;4
Ziguiriguidum;0.729;0.564;10;-5.297;1;0.146;0.527;0.0;0.0599;0.555;129.647;audio_features;69JtRQAKakj7flDu5pHOhJ;spotify:track:69JtRQAKakj7flDu5pHOhJ;https://api.spotify.com/v1/tracks/69JtRQAKakj7flDu5pHOhJ;https://api.spotify.com/v1/audio-analysis/69JtRQAKakj7flDu5pHOhJ;143334;4
Love You Like A Love Song;0.858;0.678;1;-3.87;0;0.0469;0.0761;0.0;0.0741;0.922;117.009;audio_features;0laYHRpNTS6i8FXdupHkJ4;spotify:track:0laYHRpNTS6i8FXdupHkJ4;https://api.spotify.com/v1/tracks/0laYHRpNTS6i8FXdupHkJ4;https://api.spotify.com/v1/audio-analysis/0laYHRpNTS6i8FXdupHkJ4;188453;4
What I Like About You;0.46;0.8;1;-3.584;1;0.05;0.289;6.16e-06;0.121;0.553;102.46;audio_features;4NSW0Km5ZG60L8FthUebPJ;spotify:track:4NSW0Km5ZG60L8FthUebPJ;https://api.spotify.com/v1/tracks/4NSW0Km5ZG60L8FthUebPJ;https://api.spotify.com/v1/audio-analysis/4NSW0Km5ZG60L8FthUebPJ;220396;4
Strangers;0.69;0.784;11;-4.724;1;0.056;0.01;4.08e-05;0.22;0.284;109.969;audio_features;11EDhDAVDtGPoSar6ootYA;spotify:track:11EDhDAVDtGPoSar6ootYA;https://api.spotify.com/v1/tracks/11EDhDAVDtGPoSar6ootYA;https://api.spotify.com/v1/audio-analysis/11EDhDAVDtGPoSar6ootYA;221206;4
Dead;0.719;0.651;7;-5.878;1;0.0274;0.127;0.0;0.0763;0.288;104.956;audio_features;7BdlyzVvOqmwPH9dYtZfsx;spotify:track:7BdlyzVvOqmwPH9dYtZfsx;https://api.spotify.com/v1/tracks/7BdlyzVvOqmwPH9dYtZfsx;https://api.spotify.com/v1/audio-analysis/7BdlyzVvOqmwPH9dYtZfsx;219429;4
Are We a Thing?;0.759;0.607;11;-6.227;1;0.0386;0.0852;0.000212;0.146;0.767;100.013;audio_features;5jdtZ3Eyj7qYbcPr2dkKh9;spotify:track:5jdtZ3Eyj7qYbcPr2dkKh9;https://api.spotify.com/v1/tracks/5jdtZ3Eyj7qYbcPr2dkKh9;https://api.spotify.com/v1/audio-analysis/5jdtZ3Eyj7qYbcPr2dkKh9;184059;4
Needed Me;0.671;0.314;5;-8.091;0;0.244;0.11;0.0;0.0825;0.296;110.898;audio_features;4pAl7FkDMNBsjykPXo91B3;spotify:track:4pAl7FkDMNBsjykPXo91B3;https://api.spotify.com/v1/tracks/4pAl7FkDMNBsjykPXo91B3;https://api.spotify.com/v1/audio-analysis/4pAl7FkDMNBsjykPXo91B3;191600;4
Like It's Christmas;0.725;0.571;1;-6.007;1;0.102;0.0183;0.0;0.0519;0.61;146.035;audio_features;1OjmlSFuzYflWjSMTCyTJv;spotify:track:1OjmlSFuzYflWjSMTCyTJv;https://api.spotify.com/v1/tracks/1OjmlSFuzYflWjSMTCyTJv;https://api.spotify.com/v1/audio-analysis/1OjmlSFuzYflWjSMTCyTJv;200880;4
Linda De Mar - Ao Vivo;0.674;0.938;7;-5.252;0;0.111;0.649;0.0;0.483;0.925;165.912;audio_features;7Ehkvz4ZP2i3mUyteoQ2vO;spotify:track:7Ehkvz4ZP2i3mUyteoQ2vO;https://api.spotify.com/v1/tracks/7Ehkvz4ZP2i3mUyteoQ2vO;https://api.spotify.com/v1/audio-analysis/7Ehkvz4ZP2i3mUyteoQ2vO;186520;4
Body Talks;0.37;0.855;8;-3.232;0;0.29;0.00354;0.0;0.372;0.65;185.791;audio_features;6spaGIZEfeDYlgAupMI34k;spotify:track:6spaGIZEfeDYlgAupMI34k;https://api.spotify.com/v1/tracks/6spaGIZEfeDYlgAupMI34k;https://api.spotify.com/v1/audio-analysis/6spaGIZEfeDYlgAupMI34k;178116;4
Sorry Not Sorry;0.705;0.64;11;-6.928;0;0.225;0.0237;0.0;0.262;0.887;144.077;audio_features;7gvd8xj4QgPqbQSsn5pV7d;spotify:track:7gvd8xj4QgPqbQSsn5pV7d;https://api.spotify.com/v1/tracks/7gvd8xj4QgPqbQSsn5pV7d;https://api.spotify.com/v1/audio-analysis/7gvd8xj4QgPqbQSsn5pV7d;203760;4
Staring At The Sun (feat. SZA);0.724;0.772;6;-4.389;0;0.184;0.25;0.0;0.308;0.347;95.074;audio_features;5KE9b4x7Zj2A8XtbkqhqTe;spotify:track:5KE9b4x7Zj2A8XtbkqhqTe;https://api.spotify.com/v1/tracks/5KE9b4x7Zj2A8XtbkqhqTe;https://api.spotify.com/v1/audio-analysis/5KE9b4x7Zj2A8XtbkqhqTe;168280;4
Feed The Fire;0.46;0.985;6;-3.428;1;0.201;1.16e-05;0.00858;0.103;0.4;133.028;audio_features;0CHZjALtuGGST7sOEqofJM;spotify:track:0CHZjALtuGGST7sOEqofJM;https://api.spotify.com/v1/tracks/0CHZjALtuGGST7sOEqofJM;https://api.spotify.com/v1/audio-analysis/0CHZjALtuGGST7sOEqofJM;235894;4
Tá tudo errado;0.837;0.807;8;-3.232;0;0.0697;0.144;0.0;0.074;0.885;135.92;audio_features;7bKRF3Hp3GfsPhtXMzjy4n;spotify:track:7bKRF3Hp3GfsPhtXMzjy4n;https://api.spotify.com/v1/tracks/7bKRF3Hp3GfsPhtXMzjy4n;https://api.spotify.com/v1/audio-analysis/7bKRF3Hp3GfsPhtXMzjy4n;179710;4
Me & The Rhythm;0.711;0.736;7;-5.959;1;0.104;0.00315;0.000637;0.0731;0.717;106.01;audio_features;4a32Q7bRtWDGSEMbyWKIlj;spotify:track:4a32Q7bRtWDGSEMbyWKIlj;https://api.spotify.com/v1/tracks/4a32Q7bRtWDGSEMbyWKIlj;https://api.spotify.com/v1/audio-analysis/4a32Q7bRtWDGSEMbyWKIlj;213427;4
Dollar Signs (feat. Tinashe);0.755;0.897;6;-2.269;0;0.0329;0.367;0.00215;0.358;0.729;128.0;audio_features;7sUrtg1AYRyrDECLqq6no9;spotify:track:7sUrtg1AYRyrDECLqq6no9;https://api.spotify.com/v1/tracks/7sUrtg1AYRyrDECLqq6no9;https://api.spotify.com/v1/audio-analysis/7sUrtg1AYRyrDECLqq6no9;236067;4
Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version;0.694;0.957;9;-3.115;0;0.171;0.0243;3.4e-06;0.108;0.505;106.002;audio_features;6DRGwsUFQrNerxRexK7KMB;spotify:track:6DRGwsUFQrNerxRexK7KMB;https://api.spotify.com/v1/tracks/6DRGwsUFQrNerxRexK7KMB;https://api.spotify.com/v1/audio-analysis/6DRGwsUFQrNerxRexK7KMB;194880;4
White Flag;0.539;0.25;2;-9.322;1;0.0314;0.871;0.0;0.0961;0.285;171.603;audio_features;3ZTn5vUQNwMoZe5mmoVU6U;spotify:track:3ZTn5vUQNwMoZe5mmoVU6U;https://api.spotify.com/v1/tracks/3ZTn5vUQNwMoZe5mmoVU6U;https://api.spotify.com/v1/audio-analysis/3ZTn5vUQNwMoZe5mmoVU6U;220574;4
Renegade;0.526;0.862;2;-6.003;1;0.0905;0.0144;0.0597;0.229;0.528;90.052;audio_features;0fYVliAYKHuPmECRs1pbRf;spotify:track:0fYVliAYKHuPmECRs1pbRf;https://api.spotify.com/v1/tracks/0fYVliAYKHuPmECRs1pbRf;https://api.spotify.com/v1/audio-analysis/0fYVliAYKHuPmECRs1pbRf;195200;4
Location;0.736;0.449;1;-11.462;0;0.425;0.33;0.000162;0.0898;0.326;80.126;audio_features;152lZdxL1OR0ZMW6KquMif;spotify:track:152lZdxL1OR0ZMW6KquMif;https://api.spotify.com/v1/tracks/152lZdxL1OR0ZMW6KquMif;https://api.spotify.com/v1/audio-analysis/152lZdxL1OR0ZMW6KquMif;219080;4
Shadows;0.511;0.756;8;-4.101;0;0.0516;0.0472;0.000408;0.134;0.137;170.085;audio_features;0nDCVX3NYP7GihxAMSFliq;spotify:track:0nDCVX3NYP7GihxAMSFliq;https://api.spotify.com/v1/tracks/0nDCVX3NYP7GihxAMSFliq;https://api.spotify.com/v1/audio-analysis/0nDCVX3NYP7GihxAMSFliq;193412;4
Make Me (Cry);0.588;0.471;0;-7.287;1;0.0577;0.592;0.00146;0.0733;0.209;152.881;audio_features;2BrzlUj1u1CtvaJDGIKpsP;spotify:track:2BrzlUj1u1CtvaJDGIKpsP;https://api.spotify.com/v1/tracks/2BrzlUj1u1CtvaJDGIKpsP;https://api.spotify.com/v1/audio-analysis/2BrzlUj1u1CtvaJDGIKpsP;242081;4
Into You;0.623;0.734;9;-5.95;1;0.107;0.0162;1.9e-06;0.145;0.372;107.853;audio_features;2meEiZKWkiN28gITzFwQo5;spotify:track:2meEiZKWkiN28gITzFwQo5;https://api.spotify.com/v1/tracks/2meEiZKWkiN28gITzFwQo5;https://api.spotify.com/v1/audio-analysis/2meEiZKWkiN28gITzFwQo5;244453;4
Mayores;0.745;0.836;5;-4.336;0;0.0444;0.145;0.00314;0.116;0.874;96.993;audio_features;2AY1UAimvTqjJC8vDJsOyy;spotify:track:2AY1UAimvTqjJC8vDJsOyy;https://api.spotify.com/v1/tracks/2AY1UAimvTqjJC8vDJsOyy;https://api.spotify.com/v1/audio-analysis/2AY1UAimvTqjJC8vDJsOyy;203187;4
Mother;0.681;0.865;1;-4.132;0;0.0594;0.00464;0.00169;0.149;0.528;91.017;audio_features;2WyRfGeHo97VC5mP1BBSzr;spotify:track:2WyRfGeHo97VC5mP1BBSzr;https://api.spotify.com/v1/tracks/2WyRfGeHo97VC5mP1BBSzr;https://api.spotify.com/v1/audio-analysis/2WyRfGeHo97VC5mP1BBSzr;219080;4
Lost In Your Light (feat. Miguel);0.646;0.772;2;-3.826;1;0.0564;0.000402;0.0;0.102;0.414;117.097;audio_features;1v3bR4v6SruaE8efrTUqqp;spotify:track:1v3bR4v6SruaE8efrTUqqp;https://api.spotify.com/v1/tracks/1v3bR4v6SruaE8efrTUqqp;https://api.spotify.com/v1/audio-analysis/1v3bR4v6SruaE8efrTUqqp;203769;4
I Gotta Feeling;0.743;0.766;0;-6.375;1;0.0265;0.0873;0.0;0.509;0.61;127.96;audio_features;4kLLWz7srcuLKA7Et40PQR;spotify:track:4kLLWz7srcuLKA7Et40PQR;https://api.spotify.com/v1/tracks/4kLLWz7srcuLKA7Et40PQR;https://api.spotify.com/v1/audio-analysis/4kLLWz7srcuLKA7Et40PQR;289133;4
Lullaby;0.626;0.8;1;-3.988;0;0.035;0.0267;0.000138;0.0623;0.258;127.966;audio_features;4BLEnHP1FInl1u3xAbgI4n;spotify:track:4BLEnHP1FInl1u3xAbgI4n;https://api.spotify.com/v1/tracks/4BLEnHP1FInl1u3xAbgI4n;https://api.spotify.com/v1/audio-analysis/4BLEnHP1FInl1u3xAbgI4n;160184;4
O Que Que Tem?;0.501;0.688;6;-4.71;0;0.165;0.00347;0.0;0.112;0.338;119.863;audio_features;6jXYvpTessgV9SaesRRDj8;spotify:track:6jXYvpTessgV9SaesRRDj8;https://api.spotify.com/v1/tracks/6jXYvpTessgV9SaesRRDj8;https://api.spotify.com/v1/audio-analysis/6jXYvpTessgV9SaesRRDj8;258000;4
i can't breathe;0.347;0.209;11;-11.152;1;0.0273;0.893;0.00287;0.138;0.0735;82.878;audio_features;1qFMIjTe9esCDiytqUY19t;spotify:track:1qFMIjTe9esCDiytqUY19t;https://api.spotify.com/v1/tracks/1qFMIjTe9esCDiytqUY19t;https://api.spotify.com/v1/audio-analysis/1qFMIjTe9esCDiytqUY19t;213987;4
Naturally;0.605;0.902;10;-5.406;0;0.0511;0.0185;1.01e-06;0.0534;0.875;132.612;audio_features;1YaVmBh7EAeR54FIjuFcb5;spotify:track:1YaVmBh7EAeR54FIjuFcb5;https://api.spotify.com/v1/tracks/1YaVmBh7EAeR54FIjuFcb5;https://api.spotify.com/v1/audio-analysis/1YaVmBh7EAeR54FIjuFcb5;202587;4
Music Feels Better - Bonus Track;0.597;0.657;3;-4.909;1;0.0701;0.0712;0.0;0.255;0.537;127.071;audio_features;7qjWYlQwqMwgxJb2PbFXhU;spotify:track:7qjWYlQwqMwgxJb2PbFXhU;https://api.spotify.com/v1/tracks/7qjWYlQwqMwgxJb2PbFXhU;https://api.spotify.com/v1/audio-analysis/7qjWYlQwqMwgxJb2PbFXhU;190107;4
We Know;0.425;0.336;10;-7.606;1;0.0542;0.586;0.0;0.0729;0.294;83.926;audio_features;4ay1nveMI5wWNTZPfdvy1w;spotify:track:4ay1nveMI5wWNTZPfdvy1w;https://api.spotify.com/v1/tracks/4ay1nveMI5wWNTZPfdvy1w;https://api.spotify.com/v1/audio-analysis/4ay1nveMI5wWNTZPfdvy1w;177173;4
Put Your Hearts Up;0.598;0.815;9;-4.802;1;0.0457;0.1;0.0;0.112;0.581;162.04;audio_features;1Rp8zCRpkHyEDqaUczfMZA;spotify:track:1Rp8zCRpkHyEDqaUczfMZA;https://api.spotify.com/v1/tracks/1Rp8zCRpkHyEDqaUczfMZA;https://api.spotify.com/v1/audio-analysis/1Rp8zCRpkHyEDqaUczfMZA;210200;4
Toosie Slide;0.834;0.454;1;-9.75;0;0.201;0.321;6.15e-06;0.114;0.837;81.618;audio_features;127QTOFJsJQp5LbJbu3A1y;spotify:track:127QTOFJsJQp5LbJbu3A1y;https://api.spotify.com/v1/tracks/127QTOFJsJQp5LbJbu3A1y;https://api.spotify.com/v1/audio-analysis/127QTOFJsJQp5LbJbu3A1y;247059;4
Agora Vai Sentar;0.814;0.653;3;-0.02;0;0.0359;0.189;0.0;0.0876;0.706;130.099;audio_features;0pDaqgIForVNO4jrtTxcWT;spotify:track:0pDaqgIForVNO4jrtTxcWT;https://api.spotify.com/v1/tracks/0pDaqgIForVNO4jrtTxcWT;https://api.spotify.com/v1/audio-analysis/0pDaqgIForVNO4jrtTxcWT;228923;4
No meu talento - Participação especial de MC Guimê;0.816;0.812;3;-4.071;0;0.195;0.256;0.0;0.0747;0.818;131.016;audio_features;0SJp4OIdSFE4xenhlGoKLU;spotify:track:0SJp4OIdSFE4xenhlGoKLU;https://api.spotify.com/v1/tracks/0SJp4OIdSFE4xenhlGoKLU;https://api.spotify.com/v1/audio-analysis/0SJp4OIdSFE4xenhlGoKLU;178164;4
My My My!;0.701;0.458;1;-7.749;1;0.0836;0.00407;0.000151;0.045;0.482;102.967;audio_features;4NiehSBQthimPzRsVeOgCT;spotify:track:4NiehSBQthimPzRsVeOgCT;https://api.spotify.com/v1/tracks/4NiehSBQthimPzRsVeOgCT;https://api.spotify.com/v1/audio-analysis/4NiehSBQthimPzRsVeOgCT;204727;4
Deixa Ela Beijar;0.613;0.652;11;-3.917;1;0.17;0.104;0.0;0.354;0.892;122.898;audio_features;2KxHe4qxNgeFcKpE2r2aBt;spotify:track:2KxHe4qxNgeFcKpE2r2aBt;https://api.spotify.com/v1/tracks/2KxHe4qxNgeFcKpE2r2aBt;https://api.spotify.com/v1/audio-analysis/2KxHe4qxNgeFcKpE2r2aBt;166410;4
song like you;0.707;0.742;5;-5.194;0;0.0864;0.186;3.65e-05;0.176;0.474;87.03;audio_features;0I1fzd8diPdEqCIW7NCyaj;spotify:track:0I1fzd8diPdEqCIW7NCyaj;https://api.spotify.com/v1/tracks/0I1fzd8diPdEqCIW7NCyaj;https://api.spotify.com/v1/audio-analysis/0I1fzd8diPdEqCIW7NCyaj;196400;4
